id,label,substate,in_slop_archive,body_chars,cve_ids,created_at,title
"3608522","unlabelled","informative","False","2212","[]","2026-03-16T14:54:28.967Z","Unescaped username in SASL DIGEST-MD5 response allows injection"
"3609505","unlabelled","informative","False","1734","[]","2026-03-16T22:04:27.719Z","HSTS accepted from HTTP origin behind HTTPS proxy"
"3611825","unlabelled","not-applicable","False","927","['CVE-2026-3783']","2026-03-17T19:06:11.085Z","Bearer Token Leaked to Attacker via .netrc Despite CVE-2026-3783 Fix"
"3612891","unlabelled","not-applicable","False","1395","[]","2026-03-18T07:47:52.253Z","Exposed .git/config File Leading to Potential Sensitive Information Disclosure"
"3617719","unlabelled","not-applicable","False","1787","[]","2026-03-20T07:14:37.092Z","Function `do_pubkey()` can have out-of-bound read issue"
"3621851","vuln","resolved","False","866","['CVE-2026-4873']","2026-03-22T23:14:15.066Z","CVE-2026-4873: connection reuse ignores TLS requirement"
"3623064","unlabelled","informative","False","4117","[]","2026-03-23T14:38:13.140Z","HTTP/1.1 Response Desynchronization via conflicting CL/TE headers in Proxy CONNECT"
"3627638","unlabelled","not-applicable","False","3985","[]","2026-03-25T19:27:33.188Z","Security Vulnerability Report: Protocol Injection via Programmatic Options"
"3630310","unlabelled","informative","False","3544","[]","2026-03-26T18:56:06.510Z","HTTP/2 server push accepts a non-authoritative :scheme=https over cleartext h2c, enabling HTTPS cache-key poisoning"
"3632427","unlabelled","not-applicable","False","6393","[]","2026-03-27T18:01:09.090Z","Unbounded GZIP Decompression Leading to Event-Loop Starvation"
"3633534","unlabelled","not-applicable","False","5877","[]","2026-03-28T09:39:16.566Z","CRLF Injection in HAProxy PROXY Protocol via CURLOPT_HAPROXY_CLIENT_IP allows IP spoofing and protocol injection"
"3636044","unlabelled","informative","False","4221","[]","2026-03-29T16:37:03.824Z","HTTP/2 PUSH_PROMISE header loss on OOM bypasses scheme validation (regression of 2e8c922a89)"
"3636244","unlabelled","informative","False","4193","[]","2026-03-29T19:02:10.216Z","HackerOne Vulnerability Report: libcurl SSL/TLS Identity Leakage via Insecure Connection Reuse"
"3638715","unlabelled","not-applicable","False","3858","[]","2026-03-30T21:50:08.647Z","Use-After-Free race condition in url_move_hostname() via shared connection pool"
"3639277","unlabelled","informative","False","4574","[]","2026-03-31T07:09:06.111Z","Bypassing Strict SSH Server Verification via Connection Pool Reuse in libcurl"
"3640932","unlabelled","not-applicable","False","7744","['CVE-2022-27782', 'CVE-2023-27538']","2026-03-31T22:47:17.386Z","Missing server identity policy enforcement in SSH connection reuse allows host key verification bypass via pool poisoning"
"3641893","unlabelled","informative","False","10680","['CVE-2022-35252']","2026-04-01T08:24:43.172Z","Cookie attribute TAB injection regression in Set-Cookie parsing"
"3642555","vuln","resolved","False","20330","['CVE-2026-5545']","2026-04-01T15:36:23.858Z","CVE-2026-5545: wrong reuse of HTTP Negotiate connection"
"3645361","unlabelled","informative","False","8297","[]","2026-04-02T17:39:32.708Z","Data race in Curl_dnscache_add_negative() corrupts shared DNS cache — heap corruption and double-free when using CURLOPT_SHARE with CURL_LOCK_DATA_DNS"
"3645415","unlabelled","not-applicable","False","14205","[]","2026-04-02T18:13:23.357Z","# SCURLOPT_SSH_KNOWNHOSTS and host fingerprint pins are silently bypassed when an SSH connection is reused from the connection pool"
"3646072","unlabelled","duplicate","False","2366","['CVE-2026-1965']","2026-04-02T21:46:37.007Z","Negotiate connection reuse with wrong credentials when using CURLAUTH_ANY                                        "
"3646914","unlabelled","informative","False","5517","[]","2026-04-03T10:59:53.492Z","ignoring 'options' when doing connection reuse"
"3648199","unlabelled","not-applicable","False","2114","[]","2026-04-03T19:15:28.954Z","Internal application wrapper or script using curl"
"3650435","unlabelled","informative","False","4471","[]","2026-04-05T06:08:49.892Z","Improper enforcement of CURLOPT_SOCKS5_AUTH due to missing reuse key validation in libcurl"
"3650443","unlabelled","informative","False","2253","['CVE-2022-42916', 'CVE-2022-43551']","2026-04-05T06:16:59.523Z","no_proxy IDN mismatch: Unicode hostnames bypass proxy exclusion list"
"3650473","unlabelled","not-applicable","False","3464","['CVE-2020-8284']","2026-04-05T06:46:27.836Z","FTP entrypath accepts 0xFF (Telnet IAC) through incomplete ISCNTRL filter, sent on wire via CWD on connection reuse"
"3650689","vuln","resolved","False","6664","['CVE-2026-5773']","2026-04-05T10:42:42.384Z","CVE-2026-5773: wrong reuse of SMB connection"
"3651975","unlabelled","not-applicable","False","3117","[]","2026-04-05T20:31:45.983Z","SMTP Command Injection via CRLF in libcurl MAIL_FROM / MAIL_RCPT (lib/smtp.c)"
"3658049","unlabelled","not-applicable","False","6480","[]","2026-04-08T13:18:59.069Z","libcurl: Integer truncation in curl_easy_ssls_import() causes TLS sessions to never expire"
"3665363","unlabelled","not-applicable","False","12794","['CVE-2020-19909']","2026-04-11T03:01:04.335Z","Integer Overflow/Signedness Mismatch in Printf Precision for HTTP/2 Trailer Headers"
"3666576","unlabelled","duplicate","False","5256","[]","2026-04-11T17:52:39.766Z","Negotiate Authentication Premature on Connection Reuse"
"3669305","unlabelled","not-applicable","False","3157","[]","2026-04-13T05:18:04.693Z","Argument Injection via curl Short-Flag Grouping"
"3669637","vuln","resolved","False","3425","['CVE-2026-6253']","2026-04-13T10:02:42.759Z","CVE-2026-6253: proxy credentials leak over redirect-to proxy"
"3671818","vuln","resolved","False","2578","['CVE-2026-6276']","2026-04-14T05:45:10.893Z","CVE-2026-6276: stale custom cookie host causes cookie leak"
"3673277","unlabelled","informative","False","2775","[]","2026-04-14T17:03:18.879Z","libcurl stale CURLOPT_AUTOREFERER leaks a previous request URL to a different origin on a reused easy handle"
"3674275","unlabelled","informative","False","5513","[]","2026-04-15T06:22:35.158Z","lib/http2.c: SSL connections accept non-HTTP push schemes (incomplete fix for 2e8c922a)"
"3677759","vuln","resolved","False","3295","['CVE-2026-6429']","2026-04-16T11:28:15.733Z","CVE-2026-6429: netrc credential leak with reused proxy connection"
"3680038","unlabelled","informative","False","4396","['CVE-2022-27774']","2026-04-17T12:29:28.458Z","Digest Auth State Leak on Cross-Origin Redirect via Netrc - Username and Password Hash Sent to Wrong Host"
"3680234","unlabelled","informative","False","5339","[]","2026-04-17T14:41:38.194Z","libcurl reuses a learned RTSP Session header across different hosts on the same easy handle, enabling cross-host session leak and replay"
"3680680","unlabelled","informative","False","5734","['CVE-2022-27775']","2026-04-17T18:59:24.008Z","libcurl omits IPv6 zoneid from host identity and leaks credentials/cookies across scoped link-local realms"
"3682666","unlabelled","not-applicable","False","2572","[]","2026-04-18T23:21:44.631Z","Use-after-free in `curl_easy_ssls_export()` during callback re-entrancy"
"3684603","unlabelled","not-applicable","False","2807","[]","2026-04-20T06:36:49.403Z","Stack exhaustion in MIME multipart reading with deeply nested subparts"
"3684614","unlabelled","not-applicable","False","6111","[]","2026-04-20T06:46:01.012Z","Heap-buffer-overflow in `Curl_ssl_push_certinfo_len()` — sole bounds check is `DEBUGASSERT`"
"3694390","vuln","resolved","False","6352","['CVE-2024-8096', 'CVE-2024-0853', 'CVE-2026-7009']","2026-04-25T00:11:18.898Z","CVE-2026-7009: OCSP stapling bypass with Apple SecTrust"
"3697719","vuln","resolved","False","4107","['CVE-2026-7168']","2026-04-27T02:54:12.273Z","CVE-2026-7168: cross-proxy Digest auth state leak"
"3702718","unlabelled","informative","False","2689","[]","2026-04-29T07:44:33.808Z","MQTT state machine confusion: PINGRESP/DISCONNECT with non-zero remaining_length dispatches to stale nextstate"
"3707747","unlabelled","informative","False","3235","['CVE-2026-7168']","2026-05-01T17:32:05.998Z","libcurl 8.20.0 incomplete fix for CVE-2026-7168: changing only CURLOPT_PROXYPORT leaks stale Proxy Digest auth to a different proxy"
"3708482","unlabelled","not-applicable","False","19088","[]","2026-05-02T04:25:15.977Z","wcurl treats some URL operands after -- as curl options"
"3710209","unlabelled","not-applicable","False","803","[]","2026-05-03T06:34:14.848Z","Potential Resource Leak in tool_parsecfg.c at line 279 during fileerror"
"3712343","unlabelled","informative","False","4324","[]","2026-05-04T13:51:26.955Z","MQTT CONNACK Packet Type Bypass leads to RCE via Malicious Broker"
"3717365","unlabelled","informative","False","2832","[]","2026-05-06T19:20:25.784Z","mbedTLS private-key blob null-termination asymmetry in lib/vtls/mbedtls.c (mbed_load_privkey)"
"3717552","unlabelled","informative","False","1833","['CVE-2025-5025', 'CVE-2025-13034', 'CVE-2024-2466']","2026-05-06T21:23:18.446Z","CURLOPT_PROXY_CRLFILE / CURLOPT_PROXY_ISSUERCERT / CURLOPT_PROXY_ISSUERCERT_BLOB silently ignored on backends that don't support them"
"3718195","vuln","resolved","False","1509","['CVE-2026-8286', 'CVE-2022-27782']","2026-05-07T06:58:50.126Z","CVE-2026-8286: wrong STARTTLS connection reuse"
"3718265","unlabelled","not-applicable","False","2320","['CVE-2023-27537']","2026-05-07T07:48:24.134Z","Shared HSTS cache accessed without lock"
"3721183","vuln","resolved","False","5956","['CVE-2026-8458', 'CVE-2026-5545']","2026-05-08T15:31:07.570Z","CVE-2026-8458: wrong reuse for different services"
"3725659","unlabelled","duplicate","False","3544","[]","2026-05-10T23:09:10.152Z","Kerberos/SPNEGO Connection Reuse Vulnerability"
"3733905","vuln","resolved","False","3005","['CVE-2026-8924']","2026-05-13T21:30:47.215Z","CVE-2026-8924: trailing dot domain super cookie"
"3733910","vuln","resolved","False","16309","['CVE-2026-8932', 'CVE-2022-27782']","2026-05-13T21:34:53.862Z","CVE-2026-8932: incomplete mTLS config matching in conn reuse"
"3733934","unlabelled","informative","False","8327","['CVE-2018-16840', 'CVE-2023-27537']","2026-05-13T21:50:15.623Z","CURLOPT_HSTS_CTRL disables shared HSTS without share guard — use-after-free and double-free"
"3733946","unlabelled","informative","False","9489","['CVE-2022-27774', 'CVE-2024-11053']","2026-05-13T21:54:56.609Z","Credentials forwarded to HTTP after HTTPS→HTTP same-port redirect — url_set_data_creds uses scheme-blind comparator"
"3733984","unlabelled","informative","False","5158","['CVE-2022-30115']","2026-05-13T22:12:17.058Z","HSTS multi-trailing-dot bypass-ish: possible incomplete fix for CVE-2022-30115"
"3734020","unlabelled","informative","False","3954","['CVE-2023-38039']","2026-05-13T22:42:20.193Z","HTTP/2 proxy CONNECT tunnel unbounded 1xx chain (missing Curl_bump_headersize cap in cf-h2-proxy.c)"
"3734095","unlabelled","informative","False","12975","['CVE-2013-4545', 'CVE-2014-0139']","2026-05-13T23:33:02.924Z","TLS verifyhost bypass in rustls, mbedTLS, and wolfSSL when verifypeer=0"
"3734921","unlabelled","informative","False","7803","['CVE-2022-30115']","2026-05-14T10:35:34.972Z","Trailing-dot IPv4 URL bypasses IP-address guard, allows wildcard DNS SAN match"
"3734935","unlabelled","informative","False","7952","[]","2026-05-14T10:40:50.637Z","rustls backend silently ignores CURLOPT_CRLFILE when native CA store is active"
"3734947","unlabelled","not-applicable","False","8148","[]","2026-05-14T10:48:38.357Z","HTTP/3 paused transfer buffers incoming data without bound up to ~1 GiB"
"3734992","unlabelled","informative","False","6695","[]","2026-05-14T11:06:16.408Z","Schannel custom-CA path skips Extended Key Usage enforcement"
"3735080","unlabelled","not-applicable","False","12402","[]","2026-05-14T11:14:40.676Z","libssh SFTP initialization ignores CURLOPT_TIMEOUT, hangs indefinitely"
"3735179","unlabelled","informative","False","3947","[]","2026-05-14T11:36:05.265Z","CURLOPT_PROXY_CAINFO_BLOB silently activates native CA store on Apple builds"
"3735180","unlabelled","duplicate","False","11322","[]","2026-05-14T11:36:14.205Z","HTTPS proxy connection reuse lets one easy handle inherit another handle's mTLS-authenticated proxy session"
"3735184","vuln","resolved","False","3343","['CVE-2026-8926']","2026-05-14T11:38:36.412Z","CVE-2026-8926: password leak with netrc and user in URL"
"3735193","vuln","resolved","False","7729","['CVE-2026-8925']","2026-05-14T11:47:26.146Z","CVE-2026-8925: SASL double-free"
"3735238","unlabelled","informative","False","7919","[]","2026-05-14T12:13:36.327Z","cookie: case-insensitive path comparison in replace_existing() allows cookie eviction across distinct paths"
"3735276","unlabelled","not-applicable","False","18878","[]","2026-05-14T12:39:44.739Z","TLS peer-verification bypass via mid-transfer ssl_config mutation"
"3736234","unlabelled","informative","False","3753","[]","2026-05-14T18:30:10.199Z","NULL pointer dereference in libcurl URL API redirect_url() with CURLU_DEFAULT_SCHEME"
"3739561","unlabelled","informative","False","11043","['CVE-2020-8231']","2026-05-16T02:59:17.371Z","SSL session-cache peer key omits signature_algorithms: strict-sigalg handle silently resumes a permissive sibling's session"
"3741135","unlabelled","not-applicable","False","12530","['CVE-2026-4873', 'CVE-2026-5545', 'CVE-2026-5773', 'CVE-2026-6429', 'CVE-2026-6253', 'CVE-2026-7168', 'CVE-2026-3784', 'CVE-2026-3805']","2026-05-16T21:24:15.314Z","Connection reuse ignores haproxyprotocol and HAPROXY_CLIENT_IP settings, allowing PROXY context to persist across transfers"
"3741744","unlabelled","not-applicable","False","1819","[]","2026-05-17T07:12:39.301Z","CRLF Injection via Custom HTTP Headers"
"3744543","vuln","resolved","False","12024","['CVE-2026-8927', 'CVE-2026-7168']","2026-05-18T11:47:15.139Z","CVE-2026-8927: env-set cross-proxy Digest auth state leak"
"3747959","unlabelled","not-applicable","False","6883","[]","2026-05-19T11:30:50.585Z","curl --skip-existing has a TOCTOU race that lets a post-check symlink redirect the later download write"
"3749204","vuln","resolved","False","11773","['CVE-2026-9080']","2026-05-19T22:04:22.921Z","CVE-2026-9080: UAF after pause in socket callback"
"3749428","unlabelled","informative","False","12233","[]","2026-05-20T01:40:12.185Z","curl cross-origin HTTPS redirect reuses TLS client certificate for unintended second-origin mTLS authentication"
"3750295","vuln","resolved","False","12028","['CVE-2026-9079']","2026-05-20T10:49:36.468Z","CVE-2026-9079: stale proxy password leak"
"3751697","vuln","resolved","False","4447","['CVE-2026-10536']","2026-05-20T19:31:25.612Z","CVE-2026-10536: HTTP/2 stream-dependency tree UAF"
"3751701","unlabelled","informative","False","4698","[]","2026-05-20T19:35:26.286Z","Use-after-free in `curl_easy_duphandle()` with HTTP/2 stream-dependency tree"
"3751712","vuln","resolved","False","7450","['CVE-2026-9547']","2026-05-20T19:40:43.275Z","CVE-2026-9547: SSH improper host validation"
"3751715","unlabelled","informative","False","3828","[]","2026-05-20T19:43:47.810Z","Heap-OOB read in urlapi `redirect_url()` via `CURLU_GUESS_SCHEME` + `CURLU_NO_GUESS_SCHEME` flow"
"3752567","unlabelled","not-applicable","False","15183","[]","2026-05-21T07:04:58.618Z","curl GnuTLS backend accepts a clientAuth-only certificate for HTTPS server authentication"
"3752888","vuln","resolved","False","7432","['CVE-2026-9545']","2026-05-21T10:57:57.074Z","CVE-2026-9545: exposing HTTP/3 early data"
"3754343","vuln","resolved","False","17500","['CVE-2026-9546']","2026-05-22T03:13:05.737Z","CVE-2026-9546: sending old referer"
"3756699","unlabelled","informative","False","12474","[]","2026-05-23T12:20:36.932Z","lib/ldap.c follows attacker-controlled LDAP referrals and binds to a second server; WinLDAP builds leak current logon credentials (confirmed on Window"
"3761647","unlabelled","informative","False","6015","[]","2026-05-26T02:47:20.445Z","TLS conn reuse and session cache ignore fsslctx callback and ssl_config_data flags ( incomplete fix variant of 7541ae569 )"
"3761789","unlabelled","not-applicable","False","1891","[]","2026-05-26T05:19:20.066Z","Mentioned unites are at the same time .Then we have to increase the bounty."
"3766065","unlabelled","informative","False","6857","['CVE-2022-27774']","2026-05-28T03:28:24.272Z","CURLOPT_COOKIE leaked to cross-origin redirect target — CURLOPT_UNRESTRICTED_AUTH bypass for the STRING_COOKIE path"
"3766392","unlabelled","not-applicable","False","12307","[]","2026-05-28T08:54:52.924Z","curl External-Controlled Filename in `--url @file` Leads to Arbitrary File Overwrite"
"3767963","unlabelled","informative","False","3119","[]","2026-05-28T18:53:36.866Z","Proxy CONNECT response poisoning via authentication retry in cf-h1-proxy.c (libcurl)"
"3769293","unlabelled","informative","False","4531","[]","2026-05-29T09:18:15.039Z","Low priority HSTS bypass in curl_easy_duphandle()"
"3770979","unlabelled","not-applicable","False","9557","[]","2026-05-30T07:56:25.564Z","SMTP connection reuse ignores --ssl-reqd / CURLOPT_USE_SSL and reuses a clear-text STARTTLS session on current master"
"3773293","unlabelled","informative","False","5196","[]","2026-05-31T17:50:14.756Z","curl/libcurl 8.20.0 NOPROXY bypass via uppercase-hex IPv4 aliases leaks off-proxy Basic credentials to the configured proxy"
"3774279","unlabelled","informative","False","5857","[]","2026-06-01T08:53:35.442Z","heap-use-after-free in state.referer when CURLOPT_REFERER replaced or cleared after perform"
"3774977","unlabelled","informative","False","6054","[]","2026-06-01T15:28:56.906Z","libcurl 8.20.0 ignores HTTP Digest domain protection space and preemptively leaks Digest auth outside the declared scope"
"3776433","unlabelled","not-applicable","False","8796","[]","2026-06-02T09:06:58.503Z","TFTP upload ignores --continue-at / CURLOPT_RESUME_FROM and leaks skipped local file prefix"
"3776535","unlabelled","informative","False","15392","[]","2026-06-02T09:49:31.247Z","RTSP Digest auth state leaks across origins on reused libcurl easy handle"
"3777381","unlabelled","not-applicable","False","4976","[]","2026-06-02T15:52:44.100Z","PRE_PROXY change leaks stale Proxy Digest state across proxy-chain boundary"
"3780733","unlabelled","not-applicable","False","2026","[]","2026-06-03T21:19:42.934Z","DNS domain search list followed for extant domain missing A or AAAA records"
"3781305","unlabelled","informative","False","9937","[]","2026-06-04T06:03:08.017Z","OpenSSL TLS 1.2 session resumption accepts expired server certificates in libcurl"
"3783438","vuln","resolved","False","18046","['CVE-2026-11352']","2026-06-05T03:49:59.586Z","CVE-2026-11352: QUIC zero-length UDP datagrams busy-loop"
"3784125","unlabelled","not-applicable","False","4798","['CVE-2020-8286']","2026-06-05T11:44:51.186Z","GnuTLS OCSP stapling accepts unrelated SingleResponse (no cert-ID binding)"
"3785919","unlabelled","not-applicable","False","8094","[]","2026-06-06T11:38:11.055Z","libcurl: HTTP/1.x bare LF byte in response header value enables cookie jar pollution and POST body/credential exfiltration via redirect — RC=0, curl 8"
"3786077","unlabelled","not-applicable","False","4925","[]","2026-06-06T13:49:05.823Z","SOCKS5 no-auth accepted despite username/password-only authentication"
"3788506","unlabelled","informative","False","5843","['CVE-2022-27782', 'CVE-2023-27538']","2026-06-08T03:11:00.447Z","SSH/SFTP connection reuse can bypass SSH key identity after ssh_config_matches removal"
"3788931","vuln","resolved","False","5277","['CVE-2026-11586']","2026-06-08T07:54:48.687Z","CVE-2026-11586: WS Auto-PONG memory exhaustion"
"3788984","vuln","resolved","False","10853","['CVE-2026-11564']","2026-06-08T08:24:56.214Z","CVE-2026-11564: Native CA trust persist"
"3791168","unlabelled","informative","False","469","[]","2026-06-09T01:45:05.774Z","curl-ipv4-percent-normalization-SSRF"
"3791191","unlabelled","informative","False","4970","['CVE-2022-27774']","2026-06-09T02:20:11.959Z","Trailing-Dot Hostname in Redirect Silently Strips Client Certificate and Auth Credentials"
"3793260","vuln","resolved","False","6957","['CVE-2026-11856']","2026-06-10T05:00:51.031Z","CVE-2026-11856: cross-origin Digest auth state leak"
"3793495","unlabelled","not-applicable","False","1574","[]","2026-06-10T07:54:45.717Z","Incomplete Suppression of  Transfer-Encoding: chunked Header in HTTP/2 After Redirect From HTTP/1.1"
"3795615","unlabelled","informative","False","7971","[]","2026-06-11T08:27:36.252Z","Duplicate chunked Transfer-Encoding lets a malicious origin smuggle a response across reused HTTP proxy connections"
"3797526","vuln","resolved","False","7388","['CVE-2026-12064']","2026-06-12T02:55:28.111Z","CVE-2026-12064: proto-default skips SSH verification"
"3802645","unlabelled","not-applicable","False","3821","[]","2026-06-15T00:13:32.608Z","verify-release rebuilds from the tarball under verification, enabling pre-check command execution and false OK for a malicious curl release tarball"
"3803415","unlabelled","not-applicable","False","5052","[]","2026-06-15T11:37:09.463Z"," Secure cookies leaked to HTTP origins through HTTPS forwarding proxy"
"3804525","unlabelled","not-applicable","False","2026","[]","2026-06-15T21:56:38.409Z","Vulnerability Report: Buffer Overflow in Path Sanitization"
"3822248","vuln","resolved","False","6532","['CVE-2026-13608']","2026-06-24T08:36:36.503Z","CVE-2026-13608: OpenLDAP SASL authentication bypass"
"3823932","unlabelled","not-applicable","False","3337","[]","2026-06-25T07:05:50.744Z","CURLOPT_HAPROXY_CLIENT_IP lacks input validation, enabling HAProxy PROXY protocol injection"
"3823985","unlabelled","informative","False","7294","['CVE-2026-9080']","2026-06-25T07:56:56.113Z","Use-after-free in `mev_forget_socket` when `curl_easy_pause()` is called from a `CURL_POLL_REMOVE` socket callback (incomplete fix of CVE-2026-9080)"
"3824303","unlabelled","informative","False","3291","['CVE-2026-9080']","2026-06-25T12:17:29.283Z","UAF read in mev_pollset_diff() trace path after curl_easy_pause() in socket callback"
"3826199","unlabelled","not-applicable","False","5799","[]","2026-06-26T08:37:53.328Z","mbedTLS / wolfSSL / rustls backends silently skip hostname verification when CURLOPT_SSL_VERIFYPEER=0"
"3826843","unlabelled","informative","False","6095","['CVE-2022-27782', 'CVE-2023-27538']","2026-06-26T14:17:29.011Z","ssh_config_matches is dead code: unauthorized SSH key reuse"
"3831345","unlabelled","informative","False","8478","[]","2026-06-29T11:47:21.363Z","CURLSHOPT_UNSHARE race can cause UAF in shared SSL session cache during HTTPS transfer"
"3831432","unlabelled","not-applicable","False","4039","[]","2026-06-29T12:43:00.211Z","setopt(VERIFYPEER) from callback bypasses TLS verify on connection reuse"
"3832393","unlabelled","not-applicable","False","9300","[]","2026-06-29T19:08:01.622Z","libcurl upload read callbacks miss recursive API guard, allowing prohibited multi API reentry and ASAN-confirmed UAF"
"3833577","unlabelled","not-applicable","False","4569","[]","2026-06-30T07:12:59.175Z","heap-use-after-free in curl_easy_cleanup() called from callback"
"3911605","unlabelled","not-applicable","False","2385","[]","2026-08-03T07:02:33.903Z","SMTP CRLF injection in custom SMTP recipient operand allows additional SMTP commands after authentication"
"3911968","unlabelled","not-applicable","False","6711","['CVE-2026-9080']","2026-08-03T08:50:07.067Z","Heap use-after-free (write) in mev_forget_socket() via reentrant curl_easy_pause() — incomplete fix for CVE-2026-9080"
"3916059","vuln","resolved","False","7572","['CVE-2026-18924']","2026-08-04T15:44:52.562Z","CVE-2026-18924: HTTP/2 server push UAF"
"3917775","unlabelled","not-applicable","False","4696","[]","2026-08-05T09:05:25.691Z","curl Missing Sec-WebSocket-Accept Verification Enables MITM WebSocket Session Hijacking"
"3920276","unlabelled","informative","False","1920","[]","2026-08-06T04:59:14.144Z","Cookie jar load skips public suffix check on PSL builds"
"3923212","unlabelled","not-applicable","False","1390","[]","2026-08-07T09:00:04.917Z","URL API: triple-slash parses path segment as hostname"
"3923520","vuln","resolved","False","2370","['CVE-2026-19931']","2026-08-07T12:21:52.577Z","CVE-2026-19931: Negotiate ambient user conn reuse"
"3938185","unlabelled","not-applicable","False","1210","[]","2026-08-13T19:32:03.000Z","Windows SSPI connection-pool probe can reuse a connection under the wrong user"
"3938220","unlabelled","not-applicable","False","999","[]","2026-08-13T19:52:19.815Z","libcurl cache updates follow symlinks and truncate their targets"
"3952619","unlabelled","informative","False","2469","[]","2026-08-19T06:31:36.053Z","Domainless COOKIEFILE cookie leaks to unrelated IP-literal hosts"
"3955945","unlabelled","not-applicable","False","10562","[]","2026-08-20T11:48:33.339Z"," curl_share TOCTOU > RCE via Curl_llist _dtor Function Pointer Hijack"
"3963330","unlabelled","informative","False","10035","[]","2026-08-23T15:44:46.331Z","libcurl Digest/NTLM authentication ignores an explicit Authorization header"
"3963494","unlabelled","not-applicable","False","14568","[]","2026-08-23T17:25:36.691Z","RTSP CRLF injection in libcurl allows CURLOPT_RTSP_* values to inject commands into independent sessions"
"3963725","unlabelled","not-applicable","False","8089","[]","2026-08-23T19:44:02.706Z","wolfSSL backend disables hostname verification when CURLOPT_SSL_VERIFYPEER is 0"
"3966955","unlabelled","informative","False","1672","['CVE-2021-22924']","2026-08-25T01:16:32.448Z","TLS session cache case-folds CA paths and bypasses the active trust profile"
"3968431","unlabelled","not-applicable","False","2071","[]","2026-08-25T13:41:05.550Z","ARG_CLEAR credential scrubbing wipes only UTF-8 copies on Windows Unicode builds"
"3968729","unlabelled","informative","False","4323","[]","2026-08-25T15:43:03.560Z","Unbound cross-peer HTTP Digest challenge state"
"3969255","vuln","resolved","False","3719","['CVE-2026-80229']","2026-08-25T18:11:27.760Z","CVE-2026-80229: OpenSSL provider use-after-free"
"3969300","vuln","resolved","False","3291","['CVE-2026-80230']","2026-08-25T18:14:37.562Z","CVE-2026-80230: OpenSSL pinning bypass"
"3969368","vuln","resolved","False","2285","['CVE-2026-80231']","2026-08-25T18:40:29.465Z","CVE-2026-80231: native CA store conn reuse"
"3969820","vuln","resolved","False","1507","['CVE-2026-80256', 'CVE-2025-11563']","2026-08-25T20:34:01.415Z","CVE-2026-80256: wcurl backslash bypass"
"3970639","unlabelled","informative","False","1998","[]","2026-08-26T08:00:18.457Z","--etag-save - truncates append-redirected stdout"
"3970650","unlabelled","informative","False","1939","[]","2026-08-26T08:07:13.649Z","Stacked --proto modifiers leave denied protocol enabled"
"3971496","unlabelled","informative","False","2793","[]","2026-08-26T15:33:19.178Z","28: HTTP/3 UDP path ignores CURL_SOCKOPT_ALREADY_CONNECTED, reconnects callback-provided socket"
"3971585","unlabelled","informative","False","3147","['CVE-2020-8231']","2026-08-26T16:07:57.026Z","33: CONNECT_ONLY raw I/O selects wrong connection after CURLOPT_SHARE detach (incomplete fix for CVE-2020-8231)"
"3972196","unlabelled","informative","False","3075","[]","2026-08-26T21:22:27.332Z","34: `curl_mprintf` reads `double` for documented `long double` conversions — uninitialized value disclosure"
"3972316","unlabelled","informative","False","3491","[]","2026-08-26T22:10:54.803Z","46: `--libcurl` output carries `--insecure` across `--next` boundaries"
"3972385","vuln","resolved","False","4414","['CVE-2026-82209']","2026-08-26T22:49:19.035Z","CVE-2026-82209: domain-scoped PSL domain cookie"
"3972395","vuln","resolved","False","4218","['CVE-2026-80255']","2026-08-26T22:58:23.895Z","CVE-2026-80255: secure cookie attribute bypass with tab"
"3973090","vuln","resolved","False","4202","['CVE-2026-82208']","2026-08-27T08:28:10.963Z","CVE-2026-82208: wolfSSL CA-cache hit overrides callback"
"3973093","unlabelled","informative","False","5860","['CVE-2026-7009']","2026-08-27T08:32:51.863Z","06: Incomplete fix for CVE-2026-7009: GCC/SecTrust builds silently discard stapled OCSP responses"
"3973098","unlabelled","not-applicable","False","4929","[]","2026-08-27T08:38:18.425Z","07: GnuTLS 0-RTT early data bypasses file-backed public-key pin verification"
"3973127","unlabelled","informative","False","6170","[]","2026-08-27T08:57:01.644Z","18:  Explicit IPv6 proxy zone ID silently ignored — proxy credentials sent to wrong interface"
"3973158","unlabelled","informative","False","5134","[]","2026-08-27T09:14:20.361Z","41: `main_checkfds()` pipe reuse leaks proxy credentials into HTTPS upload body"
"3973169","unlabelled","informative","False","6029","[]","2026-08-27T09:17:36.999Z","42: `VMS_STS` macro typo (`< 3` vs `<< 3`) turns curl failures into successful OpenVMS conditions"
"3973228","unlabelled","informative","False","4790","[]","2026-08-27T09:45:29.033Z","50: CMake `HTTP_ONLY` does not disable SSH backends — SCP and SFTP remain usable"
